"order_id","user_id","order_timestamp","product_id","product_category","product_price","quantity"
ORD5344,CUST1066,2025-04-02 11:16:34.000,P101,Beauty,34300.0,1
ORD5353,CUST1442,2025-01-08 01:58:38.000,P100,Health,44600.0,2
ORD5359,CUST1299,2025-01-08 17:05:50.000,P100,Fashion,30100.0,1
ORD5383,CUST1495,2025-03-27 09:53:58.000,P102,Electronics,14200.0,1
ORD5393,CUST1036,2025-02-25 00:01:25.000,P103,Electronics,42600.0,1
ORD5407,CUST1322,2025-02-07 22:17:56.000,P104,Accessories,4400.0,1
ORD5413,CUST1129,2025-01-21 05:57:33.000,P103,Accessories,13400.0,1
ORD5434,CUST1012,2025-03-31 13:51:49.000,P104,Fashion,9400.0,1
ORD5437,CUST1167,2025-02-26 10:51:36.000,P102,Homeware,47600.0,3
ORD5446,CUST1475,2025-04-06 15:11:53.000,P103,Homeware,38600.0,2
ORD5450,CUST1327,2025-03-12 15:25:08.000,P100,Electronics,45400.0,1
ORD5492,CUST1227,2025-01-07 18:52:22.000,P103,Electronics,23700.0,1
ORD5503,CUST1388,2024-12-10 03:18:03.000,P104,Beauty,48700.0,1
ORD5534,CUST1444,2025-01-06 13:19:50.000,P104,Homeware,23500.0,1
ORD5540,CUST1383,2025-02-14 19:40:53.000,P102,Beauty,30800.0,1
ORD5546,CUST1405,2024-12-21 03:18:31.000,P105,Homeware,49800.0,1
ORD5560,CUST1085,2025-02-21 20:27:02.000,P104,Homeware,3200.0,2
ORD5566,CUST1300,2025-01-02 11:39:19.000,P105,Homeware,45500.0,1
ORD5589,CUST1308,2024-12-25 07:45:46.000,P105,Beauty,25500.0,1
ORD5611,CUST1432,2025-01-01 08:03:58.000,P100,Electronics,3100.0,2
ORD5647,CUST1312,2025-03-28 20:34:49.000,P100,Accessories,12500.0,1
ORD5675,CUST1306,2025-01-21 04:40:24.000,P100,Health,5300.0,1
ORD5735,CUST1198,2025-01-30 04:28:30.000,P101,Fashion,8400.0,1
ORD5737,CUST1498,2025-03-31 10:12:39.000,P100,Electronics,6800.0,1
ORD5738,CUST1472,2024-12-21 12:54:12.000,P101,Fashion,9000.0,1
ORD5747,CUST1252,2025-03-19 12:46:25.000,P102,Fashion,24300.0,1
ORD5759,CUST1196,2025-02-10 18:11:27.000,P103,Fashion,10200.0,1
ORD5808,CUST1027,2025-01-10 17:31:38.000,P102,Health,43900.0,1
ORD5833,CUST1024,2024-12-10 21:06:34.000,P103,Fashion,9000.0,1
ORD5862,CUST1351,2025-01-18 12:11:30.000,P102,Health,46000.0,1
ORD5865,CUST1208,2025-01-16 01:12:08.000,P104,Health,17800.0,1
ORD5931,CUST1243,2025-03-28 20:46:12.000,P104,Fashion,5400.0,3
ORD5951,CUST1492,2024-12-22 21:57:33.000,P104,Homeware,26100.0,1
ORD5985,CUST1389,2025-04-05 02:44:33.000,P104,Beauty,47100.0,1
ORD6019,CUST1055,2025-03-23 13:53:12.000,P103,Accessories,23500.0,1
ORD6023,CUST1037,2025-02-10 20:39:35.000,P101,Electronics,11300.0,1
ORD6047,CUST1050,2025-01-03 18:33:20.000,P104,Health,36000.0,1
ORD6057,CUST1246,2025-03-22 19:50:49.000,P102,Accessories,45800.0,1
ORD6093,CUST1403,2024-12-15 11:47:05.000,P104,Homeware,41300.0,1
ORD6095,CUST1435,2025-01-26 00:09:26.000,P102,Electronics,17300.0,1
ORD6102,CUST1049,2025-03-09 17:10:17.000,P103,Electronics,14000.0,2
ORD6104,CUST1319,2025-02-27 20:03:32.000,P103,Electronics,48400.0,1
ORD6119,CUST1079,2025-02-11 10:27:35.000,P102,Health,24800.0,1
ORD6120,CUST1165,2024-12-25 12:59:53.000,P100,Beauty,5900.0,1
ORD6150,CUST1338,2024-12-18 18:10:45.000,P104,Beauty,35300.0,1
ORD6153,CUST1305,2025-03-05 10:17:53.000,P102,Health,21500.0,1
ORD6157,CUST1200,2025-01-07 17:02:09.000,P104,Electronics,24400.0,1
ORD6166,CUST1304,2025-02-28 13:29:32.000,P105,Fashion,7100.0,1
ORD6193,CUST1061,2025-01-12 18:05:51.000,P105,Fashion,28100.0,2
ORD6212,CUST1226,2025-03-25 06:21:27.000,P103,Health,4200.0,1
ORD6232,CUST1053,2025-03-25 09:00:24.000,P103,Electronics,38200.0,1
ORD6235,CUST1038,2025-01-04 17:34:03.000,P102,Health,13000.0,2
ORD6243,CUST1018,2025-01-26 22:23:44.000,P100,Health,12000.0,2
ORD6247,CUST1052,2025-03-21 22:25:11.000,P104,Accessories,38300.0,1
ORD6267,CUST1034,2025-01-18 14:30:10.000,P100,Fashion,32700.0,1
ORD6271,CUST1013,2024-12-27 05:09:36.000,P100,Health,36400.0,2
ORD6327,CUST1136,2024-12-28 06:34:44.000,P104,Beauty,48700.0,1
ORD6350,CUST1289,2025-03-12 00:02:28.000,P100,Electronics,10800.0,1
ORD6364,CUST1074,2025-01-28 07:40:40.000,P105,Beauty,24700.0,1
ORD6369,CUST1136,2024-12-06 00:07:16.000,P103,Accessories,30700.0,1
ORD6377,CUST1203,2025-02-08 16:51:29.000,P105,Electronics,28800.0,2
ORD6385,CUST1059,2025-03-15 19:03:35.000,P103,Health,4100.0,3
ORD6389,CUST1032,2025-01-03 21:59:07.000,P100,Homeware,19700.0,1
ORD6392,CUST1073,2025-01-27 16:24:47.000,P103,Health,41500.0,2
ORD6393,CUST1058,2025-01-21 00:11:44.000,P101,Beauty,5600.0,1
ORD6456,CUST1185,2024-12-10 08:52:38.000,P100,Beauty,34100.0,2
ORD6464,CUST1055,2025-02-19 15:47:25.000,P101,Beauty,30800.0,2
ORD6491,CUST1312,2025-03-02 03:17:00.000,P102,Homeware,49600.0,1
ORD6506,CUST1064,2024-12-08 04:14:44.000,P104,Electronics,47700.0,1
ORD6543,CUST1315,2025-01-29 12:21:29.000,P101,Accessories,16900.0,1
ORD6551,CUST1473,2025-04-05 07:17:29.000,P102,Homeware,46700.0,1
ORD6558,CUST1349,2024-12-19 20:35:49.000,P105,Beauty,17800.0,1
ORD6571,CUST1231,2025-02-14 00:55:28.000,P100,Fashion,19400.0,1
ORD6572,CUST1437,2024-12-15 11:36:39.000,P100,Beauty,15500.0,1
ORD6585,CUST1174,2025-03-03 10:43:27.000,P100,Health,40700.0,2
ORD6595,CUST1048,2025-03-23 01:09:57.000,P103,Beauty,30700.0,1
ORD6607,CUST1213,2025-01-14 10:38:44.000,P104,Beauty,42500.0,2
ORD6613,CUST1175,2025-03-17 13:45:18.000,P100,Health,20600.0,1
ORD6622,CUST1026,2025-01-13 06:23:28.000,P102,Homeware,38600.0,2
ORD6638,CUST1493,2025-01-20 17:27:49.000,P101,Fashion,8300.0,1
ORD6665,CUST1272,2024-12-28 00:03:46.000,P101,Electronics,41000.0,1
ORD6704,CUST1443,2024-12-19 21:35:16.000,P105,Electronics,16500.0,1
ORD6710,CUST1333,2024-12-31 11:28:58.000,P104,Homeware,21500.0,3
ORD6721,CUST1319,2025-02-03 22:55:51.000,P103,Fashion,26700.0,1
ORD6799,CUST1180,2024-12-09 19:50:37.000,P104,Health,8700.0,1
ORD6800,CUST1069,2024-12-15 21:13:48.000,P103,Fashion,3000.0,1
ORD6807,CUST1387,2025-03-17 07:35:06.000,P102,Homeware,34500.0,1
ORD6831,CUST1273,2025-01-31 14:29:55.000,P105,Health,10400.0,1
ORD6833,CUST1005,2025-02-21 17:45:48.000,P104,Homeware,37500.0,2
ORD6843,CUST1331,2024-12-23 20:21:25.000,P100,Beauty,44100.0,1
ORD6853,CUST1207,2025-03-14 10:29:31.000,P104,Homeware,45800.0,1
ORD6858,CUST1171,2025-01-27 15:27:58.000,P100,Health,43000.0,2
ORD6876,CUST1105,2024-12-30 17:40:10.000,P101,Homeware,29200.0,1
ORD6881,CUST1178,2025-01-06 17:39:43.000,P100,Electronics,24300.0,1
ORD6917,CUST1286,2025-03-07 22:44:49.000,P100,Health,24300.0,1
ORD6920,CUST1427,2025-03-11 11:09:43.000,P101,Beauty,3200.0,1
ORD6933,CUST1312,2025-01-05 04:41:47.000,P102,Homeware,24500.0,1
ORD6938,CUST1405,2025-03-13 06:57:32.000,P103,Accessories,28200.0,1
ORD6946,CUST1000,2024-12-31 00:46:20.000,P105,Homeware,22800.0,1
ORD6947,CUST1487,2025-03-30 07:50:23.000,P100,Electronics,21900.0,1
ORD6960,CUST1384,2025-03-30 06:30:50.000,P104,Fashion,22600.0,2
ORD6961,CUST1033,2025-03-24 18:38:18.000,P105,Homeware,49400.0,1
ORD6966,CUST1057,2025-03-15 01:08:31.000,P105,Accessories,40500.0,1
ORD6989,CUST1493,2025-02-16 07:48:41.000,P102,Health,20100.0,2
ORD7042,CUST1276,2025-01-02 07:38:29.000,P100,Health,18200.0,1
ORD7045,CUST1301,2025-02-07 06:52:58.000,P104,Electronics,27000.0,2
ORD7053,CUST1471,2025-02-08 08:05:22.000,P105,Electronics,49900.0,1
ORD7054,CUST1243,2024-12-07 09:05:42.000,P103,Health,47900.0,1
ORD7063,CUST1305,2025-02-11 12:17:28.000,P103,Electronics,12200.0,1
ORD7067,CUST1329,2025-01-05 04:00:13.000,P100,Beauty,23200.0,3
ORD7069,CUST1315,2024-12-23 18:00:41.000,P102,Health,22900.0,1
ORD7083,CUST1162,2025-02-05 03:04:12.000,P105,Electronics,42600.0,1
ORD7094,CUST1266,2025-02-21 21:55:29.000,P100,Accessories,14000.0,1
ORD7095,CUST1300,2025-01-25 01:34:00.000,P105,Accessories,15900.0,1
ORD7124,CUST1477,2025-03-30 17:50:51.000,P102,Electronics,36900.0,1
ORD7126,CUST1146,2025-03-29 15:14:54.000,P100,Fashion,8300.0,2
ORD7133,CUST1417,2024-12-18 16:09:21.000,P105,Homeware,15500.0,1
ORD7142,CUST1321,2025-02-14 19:36:41.000,P102,Accessories,18500.0,1
ORD7146,CUST1182,2025-03-06 21:30:41.000,P103,Accessories,22200.0,2
ORD7165,CUST1408,2025-01-06 01:02:56.000,P104,Beauty,31000.0,1
ORD7167,CUST1380,2025-01-28 20:15:57.000,P105,Fashion,42500.0,1
ORD7173,CUST1137,2025-01-30 23:22:45.000,P101,Electronics,17600.0,1
ORD7174,CUST1316,2024-12-11 11:45:52.000,P102,Accessories,26300.0,2
ORD7179,CUST1039,2025-04-05 09:12:23.000,P104,Accessories,10600.0,1
ORD7193,CUST1079,2025-01-04 22:18:19.000,P103,Fashion,31800.0,1
ORD7198,CUST1383,2025-01-05 01:04:48.000,P102,Accessories,12500.0,1
ORD7199,CUST1107,2025-02-05 06:41:56.000,P103,Fashion,43300.0,1
ORD7216,CUST1126,2025-02-11 16:44:54.000,P101,Electronics,40700.0,2
ORD7222,CUST1485,2025-02-15 05:28:21.000,P103,Fashion,26300.0,1
ORD7228,CUST1477,2025-03-02 02:39:56.000,P105,Homeware,31100.0,1
ORD7231,CUST1067,2025-03-15 05:41:06.000,P100,Accessories,48800.0,3
ORD7233,CUST1149,2025-04-03 10:09:14.000,P102,Electronics,38300.0,1
ORD7243,CUST1257,2025-02-21 23:34:35.000,P105,Accessories,41300.0,1
ORD7259,CUST1272,2025-02-08 11:15:11.000,P103,Accessories,45200.0,2
ORD7291,CUST1018,2025-01-26 00:45:32.000,P103,Beauty,44500.0,1
ORD7298,CUST1240,2025-03-28 03:11:57.000,P105,Health,39900.0,1
ORD7344,CUST1074,2025-02-24 02:36:06.000,P105,Health,4900.0,1
ORD7372,CUST1476,2025-01-22 04:56:08.000,P101,Health,24300.0,1
ORD7380,CUST1176,2025-02-23 06:08:53.000,P103,Fashion,11100.0,1
ORD7381,CUST1169,2025-01-24 10:49:15.000,P101,Homeware,22800.0,2
ORD7382,CUST1435,2025-02-03 21:57:37.000,P102,Electronics,16800.0,1
ORD7425,CUST1090,2025-01-11 03:23:52.000,P103,Beauty,13700.0,2
ORD7428,CUST1390,2025-03-21 01:27:16.000,P105,Beauty,12500.0,2
ORD7432,CUST1456,2025-01-31 12:13:58.000,P103,Accessories,11200.0,1
ORD7439,CUST1367,2025-01-19 23:16:03.000,P104,Electronics,3200.0,2
ORD7465,CUST1000,2025-02-02 12:56:34.000,P104,Homeware,25000.0,3
ORD7466,CUST1179,2024-12-12 04:03:03.000,P100,Fashion,8700.0,1
ORD7469,CUST1393,2025-02-08 19:47:55.000,P102,Accessories,30000.0,1
ORD7475,CUST1037,2025-03-22 02:15:04.000,P102,Health,7000.0,1
ORD7487,CUST1442,2024-12-20 00:09:14.000,P104,Electronics,25600.0,1
ORD7510,CUST1474,2025-03-29 03:14:05.000,P100,Fashion,27100.0,2
ORD7514,CUST1494,2025-03-19 04:38:50.000,P104,Fashion,43000.0,1
ORD7535,CUST1134,2025-02-10 16:49:07.000,P103,Electronics,14200.0,1
ORD7536,CUST1179,2025-03-02 16:10:40.000,P105,Health,32000.0,1
ORD7545,CUST1243,2025-02-18 15:08:28.000,P100,Beauty,41100.0,2
ORD7551,CUST1227,2024-12-19 01:19:59.000,P102,Electronics,6700.0,1
ORD7563,CUST1335,2024-12-08 18:19:57.000,P105,Beauty,16600.0,2
ORD7579,CUST1146,2024-12-30 15:36:07.000,P105,Electronics,45800.0,1
ORD7584,CUST1370,2025-04-02 00:06:48.000,P102,Accessories,44600.0,1
ORD7607,CUST1171,2025-03-13 10:44:20.000,P100,Electronics,29500.0,1
ORD7619,CUST1047,2025-01-24 16:34:50.000,P101,Accessories,40400.0,3
ORD7620,CUST1295,2025-03-06 12:37:43.000,P103,Accessories,27600.0,1
ORD7628,CUST1497,2025-01-31 20:56:33.000,P102,Fashion,39700.0,2
ORD7629,CUST1209,2024-12-15 14:38:14.000,P102,Health,19700.0,1
ORD7631,CUST1495,2025-03-07 09:33:37.000,P100,Fashion,13900.0,2
ORD7656,CUST1001,2024-12-20 23:54:10.000,P100,Homeware,17600.0,1
ORD7657,CUST1470,2024-12-11 10:37:56.000,P103,Homeware,28000.0,1
ORD7676,CUST1009,2025-03-18 17:04:09.000,P104,Health,48200.0,1
ORD7678,CUST1166,2025-02-23 04:23:51.000,P101,Accessories,15300.0,1
ORD7711,CUST1451,2025-03-24 10:11:52.000,P102,Accessories,30500.0,2
ORD7724,CUST1409,2025-01-07 10:59:09.000,P104,Electronics,28400.0,1
ORD7730,CUST1466,2025-03-16 04:26:42.000,P105,Accessories,23300.0,1
ORD7747,CUST1269,2025-03-11 23:48:19.000,P102,Electronics,47900.0,1
ORD7750,CUST1158,2025-03-21 12:49:08.000,P100,Electronics,31200.0,2
ORD7751,CUST1335,2025-01-07 12:27:49.000,P105,Accessories,46200.0,2
ORD7758,CUST1130,2024-12-12 17:57:20.000,P104,Beauty,5400.0,1
ORD7760,CUST1265,2025-02-03 08:44:58.000,P102,Beauty,4100.0,1
ORD7777,CUST1062,2025-01-05 00:39:50.000,P102,Electronics,31700.0,1
ORD7787,CUST1467,2024-12-13 23:42:07.000,P105,Fashion,23800.0,1
ORD7789,CUST1068,2025-03-02 21:29:46.000,P102,Beauty,18600.0,1
ORD7796,CUST1499,2025-01-15 16:44:26.000,P100,Beauty,42500.0,1
ORD7811,CUST1194,2024-12-17 18:32:43.000,P100,Accessories,15300.0,2
ORD7813,CUST1118,2024-12-21 15:29:06.000,P101,Accessories,17200.0,1
ORD7828,CUST1313,2025-03-25 18:49:59.000,P104,Health,21500.0,1
ORD7834,CUST1358,2025-03-31 02:46:00.000,P102,Health,4800.0,2
ORD7880,CUST1099,2024-12-27 08:39:52.000,P105,Beauty,40500.0,1
ORD7883,CUST1203,2025-03-24 18:50:11.000,P100,Health,18700.0,1
ORD7919,CUST1241,2025-02-03 04:11:44.000,P102,Electronics,40800.0,1
ORD7924,CUST1242,2025-03-18 14:50:16.000,P105,Fashion,45100.0,1
ORD7933,CUST1354,2025-03-16 02:53:33.000,P105,Electronics,20100.0,1
ORD7934,CUST1090,2025-01-20 20:22:15.000,P105,Beauty,16500.0,1
ORD7944,CUST1417,2025-02-07 06:23:07.000,P101,Fashion,49600.0,1
ORD7956,CUST1130,2024-12-08 08:27:50.000,P103,Beauty,22100.0,1
ORD7959,CUST1054,2025-03-17 23:00:22.000,P100,Health,14200.0,1
ORD7966,CUST1237,2025-01-20 19:20:21.000,P100,Accessories,4000.0,1
ORD7968,CUST1447,2024-12-18 12:16:05.000,P100,Beauty,31200.0,1
ORD7992,CUST1187,2025-01-26 01:02:59.000,P103,Beauty,32100.0,2
ORD5000,CUST1004,2025-01-04 23:34:33.000,P104,Accessories,35000.0,1
ORD5010,CUST1223,2025-02-14 15:58:56.000,P100,Beauty,5400.0,1
ORD5015,CUST1025,2025-03-27 00:07:14.000,P102,Accessories,32100.0,1
ORD5020,CUST1062,2025-02-09 06:07:53.000,P105,Electronics,40400.0,2
ORD5024,CUST1155,2025-01-14 17:46:36.000,P105,Accessories,13000.0,1
ORD5029,CUST1318,2025-02-08 10:13:23.000,P102,Homeware,16500.0,1
ORD5043,CUST1166,2024-12-15 12:56:45.000,P103,Accessories,16900.0,1
ORD5044,CUST1303,2024-12-15 13:22:41.000,P101,Accessories,8300.0,1
ORD5047,CUST1060,2024-12-17 12:23:12.000,P102,Accessories,49500.0,1
ORD5052,CUST1048,2025-02-23 21:54:17.000,P102,Health,29600.0,2
ORD5061,CUST1252,2025-03-03 06:37:18.000,P105,Accessories,25500.0,3
ORD5068,CUST1408,2025-01-02 01:32:34.000,P100,Health,25600.0,1
ORD5083,CUST1367,2025-03-05 11:17:37.000,P104,Homeware,42000.0,1
ORD5085,CUST1490,2024-12-28 11:44:49.000,P105,Homeware,39000.0,1
ORD5086,CUST1075,2025-02-08 00:36:12.000,P101,Homeware,17300.0,2
ORD5098,CUST1354,2025-02-23 17:15:03.000,P102,Accessories,27400.0,1
ORD5106,CUST1376,2025-02-13 13:31:02.000,P105,Fashion,20400.0,1
ORD5108,CUST1181,2024-12-19 17:10:17.000,P104,Electronics,33400.0,1
ORD5113,CUST1265,2024-12-29 07:34:23.000,P101,Fashion,8700.0,1
ORD5199,CUST1226,2025-01-12 16:56:30.000,P102,Beauty,44300.0,1
ORD5206,CUST1021,2025-01-24 17:50:40.000,P102,Accessories,27700.0,1
ORD5218,CUST1145,2025-02-04 15:50:04.000,P102,Fashion,50000.0,3
ORD5225,CUST1377,2025-01-23 04:29:52.000,P105,Fashion,9300.0,1
ORD5244,CUST1342,2024-12-11 08:18:34.000,P101,Accessories,12600.0,1
ORD5262,CUST1263,2024-12-21 18:58:43.000,P102,Fashion,17100.0,1
ORD5270,CUST1174,2025-01-17 03:37:07.000,P103,Homeware,49700.0,2
ORD5271,CUST1026,2025-03-04 06:48:28.000,P101,Homeware,4700.0,1
ORD5317,CUST1034,2025-01-19 15:41:57.000,P105,Beauty,30500.0,1
ORD5321,CUST1239,2025-01-28 09:40:53.000,P100,Fashion,44100.0,2
ORD5324,CUST1094,2024-12-21 14:11:14.000,P100,Health,31600.0,1
ORD5336,CUST1376,2025-03-11 22:17:40.000,P104,Beauty,49900.0,2
ORD5356,CUST1085,2025-02-14 07:43:23.000,P105,Accessories,44700.0,1
ORD5376,CUST1366,2024-12-18 09:34:44.000,P105,Accessories,5100.0,2
ORD5392,CUST1299,2025-01-17 22:43:14.000,P103,Electronics,39200.0,1
ORD5402,CUST1417,2025-02-03 21:26:00.000,P100,Health,35800.0,1
ORD5423,CUST1264,2025-02-01 02:29:21.000,P104,Homeware,25500.0,2
ORD5435,CUST1256,2025-02-01 08:18:09.000,P104,Accessories,28300.0,1
ORD5443,CUST1124,2024-12-12 21:36:23.000,P100,Accessories,45500.0,2
ORD5451,CUST1011,2024-12-16 12:36:59.000,P101,Homeware,28400.0,1
ORD5465,CUST1087,2025-02-02 16:08:27.000,P101,Beauty,40500.0,1
ORD5475,CUST1303,2024-12-15 06:36:59.000,P105,Fashion,23700.0,3
ORD5505,CUST1255,2025-01-31 12:03:24.000,P103,Accessories,26500.0,1
ORD5507,CUST1177,2024-12-09 05:53:20.000,P102,Fashion,30900.0,1
ORD5517,CUST1220,2025-01-22 18:33:36.000,P105,Electronics,12100.0,1
ORD5520,CUST1095,2025-04-04 21:23:03.000,P100,Fashion,23000.0,1
ORD5527,CUST1248,2025-01-12 05:45:35.000,P105,Homeware,41200.0,1
ORD5532,CUST1464,2025-02-05 07:44:39.000,P103,Electronics,6500.0,1
ORD5535,CUST1409,2024-12-15 04:10:53.000,P105,Fashion,4900.0,1
ORD5544,CUST1095,2025-01-25 23:35:35.000,P105,Accessories,6500.0,1
ORD5562,CUST1404,2024-12-14 03:49:42.000,P104,Beauty,7600.0,1
ORD5578,CUST1354,2025-03-23 15:49:12.000,P103,Health,28800.0,1
ORD5580,CUST1396,2025-02-01 06:00:01.000,P105,Health,43100.0,1
ORD5602,CUST1452,2024-12-28 19:56:57.000,P103,Electronics,42000.0,2
ORD5613,CUST1259,2025-01-12 15:18:39.000,P103,Electronics,13500.0,2
ORD5626,CUST1242,2025-01-01 20:25:15.000,P102,Electronics,41600.0,2
ORD5627,CUST1383,2025-01-23 01:17:51.000,P104,Electronics,11600.0,1
ORD5660,CUST1134,2025-02-17 17:58:04.000,P102,Homeware,7600.0,1
ORD5665,CUST1008,2025-03-30 01:16:23.000,P104,Electronics,43400.0,3
ORD5671,CUST1235,2025-01-01 14:27:45.000,P100,Accessories,28500.0,2
ORD5684,CUST1387,2025-02-20 05:08:11.000,P104,Electronics,29400.0,1
ORD5693,CUST1369,2025-02-07 00:31:15.000,P100,Fashion,29100.0,2
ORD5741,CUST1022,2025-02-26 05:33:51.000,P103,Beauty,28700.0,1
ORD5758,CUST1337,2025-03-12 13:03:23.000,P102,Accessories,29800.0,1
ORD5764,CUST1372,2025-03-08 00:22:24.000,P104,Beauty,33400.0,1
ORD5787,CUST1041,2025-03-15 00:20:51.000,P100,Health,9700.0,1
ORD5806,CUST1416,2025-02-07 15:05:24.000,P104,Health,35100.0,2
ORD5826,CUST1355,2025-02-06 20:57:35.000,P104,Fashion,44700.0,1
ORD5867,CUST1131,2025-01-28 04:33:49.000,P101,Accessories,26300.0,1
ORD5887,CUST1448,2025-03-11 13:31:56.000,P100,Homeware,48300.0,1
ORD5889,CUST1154,2025-03-25 07:19:13.000,P103,Accessories,27700.0,1
ORD5891,CUST1035,2024-12-10 22:49:53.000,P104,Accessories,41800.0,2
ORD5900,CUST1319,2024-12-13 19:21:00.000,P101,Health,32100.0,1
ORD5919,CUST1411,2024-12-10 04:28:51.000,P102,Electronics,33300.0,1
ORD5927,CUST1296,2024-12-29 10:59:43.000,P104,Electronics,36600.0,1
ORD5936,CUST1366,2025-02-22 10:21:06.000,P104,Homeware,14200.0,2
ORD5938,CUST1093,2025-01-30 10:26:45.000,P103,Beauty,34700.0,1
ORD5940,CUST1400,2025-04-02 04:26:54.000,P103,Health,46000.0,1
ORD5943,CUST1246,2025-02-07 18:52:11.000,P101,Beauty,44900.0,1
ORD5952,CUST1424,2024-12-14 00:20:16.000,P104,Health,22600.0,3
ORD5961,CUST1334,2024-12-28 17:19:08.000,P103,Health,24000.0,1
ORD5974,CUST1065,2025-01-27 08:31:48.000,P103,Accessories,43000.0,2
ORD5986,CUST1028,2025-02-18 21:54:57.000,P105,Homeware,22600.0,3
ORD5994,CUST1446,2025-03-03 08:54:28.000,P102,Homeware,34000.0,1
ORD5999,CUST1250,2025-02-21 18:37:49.000,P104,Electronics,42500.0,2
ORD6018,CUST1066,2025-01-13 00:54:49.000,P104,Health,16800.0,1
ORD6025,CUST1158,2025-02-06 14:30:10.000,P100,Beauty,13500.0,1
ORD6034,CUST1289,2025-01-08 21:20:12.000,P102,Health,43500.0,1
ORD6049,CUST1217,2024-12-30 11:19:11.000,P104,Beauty,24000.0,1
ORD6074,CUST1335,2025-01-01 06:45:52.000,P102,Health,19700.0,1
ORD6081,CUST1435,2025-03-28 13:45:41.000,P102,Accessories,5800.0,2
ORD6091,CUST1225,2025-03-23 02:20:48.000,P102,Accessories,44200.0,1
ORD6106,CUST1260,2024-12-25 02:49:11.000,P104,Beauty,5300.0,1
ORD6114,CUST1387,2025-01-23 21:42:26.000,P101,Fashion,43700.0,1
ORD6129,CUST1250,2025-02-10 22:01:45.000,P105,Fashion,20600.0,1
ORD6142,CUST1172,2025-03-06 14:01:07.000,P104,Health,11700.0,1
ORD6152,CUST1489,2025-02-14 03:56:46.000,P102,Homeware,12500.0,1
ORD6167,CUST1090,2025-01-25 20:45:50.000,P102,Beauty,9800.0,1
ORD6179,CUST1329,2025-01-15 07:22:06.000,P100,Electronics,43300.0,2
ORD6209,CUST1405,2025-02-08 06:01:57.000,P102,Accessories,42100.0,1
ORD6214,CUST1266,2024-12-16 17:05:17.000,P102,Homeware,21700.0,1
ORD6236,CUST1033,2024-12-17 06:59:55.000,P100,Fashion,9600.0,2
ORD6238,CUST1013,2025-03-29 06:40:34.000,P104,Fashion,35300.0,2
ORD6240,CUST1439,2025-02-01 12:54:56.000,P105,Electronics,11600.0,1
ORD6264,CUST1076,2025-02-25 10:41:56.000,P103,Homeware,12600.0,3
ORD6282,CUST1294,2024-12-06 14:02:33.000,P100,Accessories,4600.0,1
ORD6304,CUST1073,2025-01-04 08:56:22.000,P100,Health,38700.0,1
ORD6321,CUST1201,2025-01-03 18:13:06.000,P103,Electronics,4700.0,1
ORD6332,CUST1008,2025-01-07 11:19:19.000,P104,Beauty,34500.0,1
ORD6358,CUST1155,2025-03-19 07:36:47.000,P103,Electronics,36500.0,3
ORD6366,CUST1005,2025-03-09 05:48:20.000,P105,Health,31300.0,1
ORD6374,CUST1412,2025-02-12 20:05:35.000,P105,Beauty,14900.0,2
ORD6381,CUST1145,2025-01-02 00:58:37.000,P104,Electronics,28900.0,2
ORD6383,CUST1121,2025-02-17 03:13:18.000,P102,Beauty,12600.0,1
ORD6405,CUST1302,2025-01-04 05:58:24.000,P100,Electronics,33700.0,1
ORD6421,CUST1402,2025-01-20 13:02:09.000,P102,Electronics,5100.0,2
ORD6447,CUST1338,2024-12-30 07:35:23.000,P104,Accessories,42300.0,2
ORD6450,CUST1022,2025-01-15 08:25:07.000,P100,Homeware,48000.0,2
ORD6455,CUST1218,2024-12-08 07:51:27.000,P102,Health,26100.0,2
ORD6469,CUST1279,2024-12-20 17:38:55.000,P105,Fashion,36500.0,1
ORD6481,CUST1242,2024-12-12 02:38:16.000,P101,Beauty,30000.0,1
ORD6496,CUST1112,2025-03-10 17:54:31.000,P101,Homeware,15900.0,1
ORD6497,CUST1338,2025-03-31 12:01:59.000,P104,Accessories,16200.0,1
ORD6556,CUST1443,2025-04-03 23:55:46.000,P105,Accessories,14200.0,1
ORD6586,CUST1252,2025-03-14 11:08:08.000,P101,Health,34400.0,1
ORD6596,CUST1496,2025-03-16 21:02:15.000,P103,Homeware,29200.0,1
ORD6623,CUST1419,2025-01-07 06:46:56.000,P103,Fashion,17700.0,1
ORD6625,CUST1415,2025-03-18 23:10:16.000,P105,Homeware,12800.0,1
ORD6643,CUST1490,2025-02-25 13:20:32.000,P105,Homeware,6100.0,2
ORD6657,CUST1362,2025-03-22 17:10:52.000,P103,Homeware,24400.0,1
ORD6658,CUST1117,2025-03-18 01:45:09.000,P102,Beauty,8600.0,1
ORD6682,CUST1109,2025-02-12 06:59:05.000,P100,Fashion,20100.0,1
ORD6685,CUST1071,2025-01-23 18:41:56.000,P104,Homeware,10100.0,2
ORD6714,CUST1414,2025-02-16 19:33:10.000,P104,Fashion,33600.0,3
ORD6728,CUST1050,2025-02-08 05:28:06.000,P102,Accessories,24300.0,1
ORD6741,CUST1179,2025-01-27 09:55:55.000,P105,Accessories,22200.0,1
ORD6747,CUST1132,2025-02-14 12:17:29.000,P103,Beauty,44100.0,2
ORD6754,CUST1165,2025-04-01 01:42:18.000,P102,Accessories,25400.0,2
ORD6772,CUST1481,2024-12-08 12:16:43.000,P101,Homeware,18100.0,2
