TransactionID,ProductID,CustomerID,StoreID,Date,Quantity,TotalAmount
53255,104,1061,13,2030-01-27 22:00:00,4,95.76
53256,142,1055,31,2030-01-27 23:00:00,2,48.55
53257,128,1016,16,2030-01-28 00:00:00,3,81.56
53258,138,1362,11,2030-01-28 01:00:00,4,70.85
53259,146,1243,24,2030-01-28 02:00:00,3,41.76
53260,141,1170,4,2030-01-28 03:00:00,1,50.54
53261,139,1054,5,2030-01-28 04:00:00,2,55.38
53262,101,1007,9,2030-01-28 05:00:00,3,97.75
53263,123,1448,24,2030-01-28 06:00:00,2,72.83
53264,120,1203,13,2030-01-28 07:00:00,3,65.33
53265,113,1418,49,2030-01-28 08:00:00,1,78.76
53266,141,1015,30,2030-01-28 09:00:00,2,70.97
53267,118,1021,38,2030-01-28 10:00:00,5,17.97
53268,115,1194,16,2030-01-28 11:00:00,5,40.82
53269,149,1358,13,2030-01-28 12:00:00,3,85.8
53270,110,1145,11,2030-01-28 13:00:00,4,22.35
53271,127,1397,29,2030-01-28 14:00:00,3,12.92
53272,137,1443,25,2030-01-28 15:00:00,4,79.05
53273,115,1304,26,2030-01-28 16:00:00,1,14.21
53274,141,1377,22,2030-01-28 17:00:00,5,10.39
53275,107,1247,1,2030-01-28 18:00:00,3,75.8
53276,135,1473,49,2030-01-28 19:00:00,1,13.79
53277,130,1442,18,2030-01-28 20:00:00,1,79.14
53278,101,1158,45,2030-01-28 21:00:00,4,87.98
53279,107,1349,46,2030-01-28 22:00:00,2,54.24
53280,148,1092,37,2030-01-28 23:00:00,1,11.07
53281,126,1141,48,2030-01-29 00:00:00,1,24.16
53282,115,1072,26,2030-01-29 01:00:00,5,94.36
53283,147,1222,30,2030-01-29 02:00:00,1,71.37
53284,142,1035,24,2030-01-29 03:00:00,4,99.99
53285,121,1039,23,2030-01-29 04:00:00,4,98.39
53286,145,1020,16,2030-01-29 05:00:00,3,77.84
53287,120,1471,15,2030-01-29 06:00:00,3,73.86
53288,137,1348,21,2030-01-29 07:00:00,2,63.78
53289,123,1241,5,2030-01-29 08:00:00,4,61.13
53290,140,1241,33,2030-01-29 09:00:00,5,36.38
53291,112,1476,36,2030-01-29 10:00:00,2,79.69
53292,140,1500,2,2030-01-29 11:00:00,4,13.67
53293,123,1342,7,2030-01-29 12:00:00,5,75.16
53294,129,1222,31,2030-01-29 13:00:00,1,78.88
53295,102,1441,11,2030-01-29 14:00:00,2,21.84
53296,140,1478,48,2030-01-29 15:00:00,4,77.4
53297,114,1199,36,2030-01-29 16:00:00,3,68.92
53298,135,1496,29,2030-01-29 17:00:00,2,77.67
53299,103,1251,37,2030-01-29 18:00:00,2,33.12
53300,117,1395,18,2030-01-29 19:00:00,1,19.1
53301,141,1014,25,2030-01-29 20:00:00,2,28.05
53302,147,1281,37,2030-01-29 21:00:00,5,17.39
53303,106,1422,46,2030-01-29 22:00:00,2,76.67
53304,117,1028,4,2030-01-29 23:00:00,3,42.14
53305,142,1412,22,2030-01-30 00:00:00,1,64.1
53306,107,1377,24,2030-01-30 01:00:00,2,11.48
53307,118,1153,32,2030-01-30 02:00:00,4,12.64
53308,109,1490,3,2030-01-30 03:00:00,4,35.52
53309,147,1082,28,2030-01-30 04:00:00,1,14.38
53310,142,1361,39,2030-01-30 05:00:00,5,42.26
53311,137,1050,39,2030-01-30 06:00:00,1,31.34
53312,105,1371,30,2030-01-30 07:00:00,1,61.08
53313,132,1069,40,2030-01-30 08:00:00,1,35.1
53314,144,1384,10,2030-01-30 09:00:00,3,50.58
53315,122,1419,33,2030-01-30 10:00:00,2,63.8
53316,125,1321,38,2030-01-30 11:00:00,3,38.25
53317,116,1262,30,2030-01-30 12:00:00,1,51.84
53318,144,1407,10,2030-01-30 13:00:00,4,90.3
53319,104,1316,39,2030-01-30 14:00:00,3,69.82
53320,143,1441,8,2030-01-30 15:00:00,5,56.52
53321,115,1397,19,2030-01-30 16:00:00,1,54.58
53322,121,1412,48,2030-01-30 17:00:00,1,31.82
53323,113,1313,20,2030-01-30 18:00:00,5,95.88
53324,121,1171,23,2030-01-30 19:00:00,4,58.48
53325,123,1432,30,2030-01-30 20:00:00,2,45.92
53326,119,1270,37,2030-01-30 21:00:00,1,21.56
53327,123,1295,20,2030-01-30 22:00:00,4,42.61
53328,145,1293,31,2030-01-30 23:00:00,2,11.39
53329,119,1081,20,2030-01-31 00:00:00,1,85.35
53330,138,1370,8,2030-01-31 01:00:00,1,96.7
53331,115,1169,12,2030-01-31 02:00:00,3,67.17
53332,128,1461,12,2030-01-31 03:00:00,1,80.83
53333,130,1141,1,2030-01-31 04:00:00,5,66.07
53334,128,1229,47,2030-01-31 05:00:00,4,35.24
53335,107,1131,48,2030-01-31 06:00:00,5,65.03
53336,136,1429,34,2030-01-31 07:00:00,3,64.85
53337,104,1264,22,2030-01-31 08:00:00,1,60.45
53338,113,1284,34,2030-01-31 09:00:00,3,39.15
53339,125,1347,19,2030-01-31 10:00:00,2,72.13
53340,143,1298,17,2030-01-31 11:00:00,5,29.34
53341,149,1268,40,2030-01-31 12:00:00,3,45.61
53342,112,1118,44,2030-01-31 13:00:00,4,47.71
53343,125,1389,8,2030-01-31 14:00:00,1,87.54
53344,128,1411,41,2030-01-31 15:00:00,2,42.02
53345,139,1446,1,2030-01-31 16:00:00,5,43.9
53346,138,1426,37,2030-01-31 17:00:00,5,91.31
53347,145,1459,45,2030-01-31 18:00:00,1,44.28
53348,142,1406,8,2030-01-31 19:00:00,4,18.99
53349,119,1044,35,2030-01-31 20:00:00,3,41.23
53350,112,1322,15,2030-01-31 21:00:00,1,82.57
53351,136,1234,46,2030-01-31 22:00:00,5,71.51
53352,113,1129,8,2030-01-31 23:00:00,5,85.25
53353,103,1008,48,2030-02-01 00:00:00,5,11.04
53354,101,1199,20,2030-02-01 01:00:00,5,12.36
53355,124,1444,25,2030-02-01 02:00:00,3,95.87
53356,150,1406,7,2030-02-01 03:00:00,1,39.72
53357,105,1137,49,2030-02-01 04:00:00,3,10.4
53358,125,1327,12,2030-02-01 05:00:00,1,47.45
53359,144,1045,15,2030-02-01 06:00:00,2,38.38
53360,124,1184,18,2030-02-01 07:00:00,1,31.46
53361,144,1498,50,2030-02-01 08:00:00,2,74.9
53362,118,1149,47,2030-02-01 09:00:00,1,68.93
53363,135,1381,35,2030-02-01 10:00:00,4,32.34
53364,145,1118,23,2030-02-01 11:00:00,2,83.6
53365,121,1016,1,2030-02-01 12:00:00,4,16.34
53366,121,1096,32,2030-02-01 13:00:00,3,11.82
53367,148,1495,5,2030-02-01 14:00:00,5,41.76
53368,140,1361,19,2030-02-01 15:00:00,5,55.29
53369,125,1086,9,2030-02-01 16:00:00,5,74.0
53370,121,1025,40,2030-02-01 17:00:00,2,12.31
53371,118,1245,23,2030-02-01 18:00:00,1,50.39
53372,105,1462,44,2030-02-01 19:00:00,1,94.3
53373,148,1168,20,2030-02-01 20:00:00,3,79.14
53374,139,1364,28,2030-02-01 21:00:00,2,79.6
53375,148,1058,13,2030-02-01 22:00:00,2,93.0
53376,142,1134,17,2030-02-01 23:00:00,1,84.69
53377,142,1436,14,2030-02-02 00:00:00,4,66.69
53378,147,1235,41,2030-02-02 01:00:00,1,93.92
53379,138,1192,8,2030-02-02 02:00:00,3,96.19
53380,145,1340,36,2030-02-02 03:00:00,3,24.62
53381,132,1129,22,2030-02-02 04:00:00,3,19.25
53382,110,1470,39,2030-02-02 05:00:00,5,98.8
53383,113,1091,30,2030-02-02 06:00:00,3,29.64
53384,114,1241,44,2030-02-02 07:00:00,4,45.71
53385,120,1156,34,2030-02-02 08:00:00,4,84.77
53386,133,1166,26,2030-02-02 09:00:00,3,27.13
53387,106,1081,19,2030-02-02 10:00:00,1,98.3
53388,134,1218,46,2030-02-02 11:00:00,5,23.91
53389,145,1099,16,2030-02-02 12:00:00,5,12.15
53390,135,1328,2,2030-02-02 13:00:00,4,11.35
53391,122,1099,49,2030-02-02 14:00:00,2,22.92
53392,138,1343,45,2030-02-02 15:00:00,5,15.15
53393,131,1031,19,2030-02-02 16:00:00,1,69.3
53394,111,1428,12,2030-02-02 17:00:00,4,62.81
53395,141,1153,26,2030-02-02 18:00:00,1,14.86
53396,128,1349,46,2030-02-02 19:00:00,3,50.62
53397,146,1368,6,2030-02-02 20:00:00,5,56.66
53398,102,1433,13,2030-02-02 21:00:00,5,54.86
53399,109,1261,36,2030-02-02 22:00:00,3,74.86
53400,139,1342,43,2030-02-02 23:00:00,4,25.35
53401,120,1329,1,2030-02-03 00:00:00,1,32.38
53402,110,1085,8,2030-02-03 01:00:00,4,24.78
53403,134,1427,4,2030-02-03 02:00:00,2,65.27
53404,127,1258,11,2030-02-03 03:00:00,2,46.23
53405,124,1292,13,2030-02-03 04:00:00,1,79.46
53406,150,1447,10,2030-02-03 05:00:00,2,32.17
53407,126,1274,24,2030-02-03 06:00:00,5,58.33
53408,144,1141,46,2030-02-03 07:00:00,2,82.63
53409,149,1252,31,2030-02-03 08:00:00,5,27.06
53410,138,1129,26,2030-02-03 09:00:00,4,76.5
53411,136,1192,32,2030-02-03 10:00:00,2,93.5
53412,127,1077,13,2030-02-03 11:00:00,1,63.75
53413,108,1074,38,2030-02-03 12:00:00,3,31.44
53414,115,1348,26,2030-02-03 13:00:00,2,45.16
53415,137,1413,13,2030-02-03 14:00:00,1,23.99
53416,127,1234,21,2030-02-03 15:00:00,3,55.7
53417,133,1464,24,2030-02-03 16:00:00,4,63.62
53418,105,1371,6,2030-02-03 17:00:00,3,55.05
53419,142,1353,25,2030-02-03 18:00:00,3,82.26
53420,134,1103,35,2030-02-03 19:00:00,1,14.43
53421,101,1499,13,2030-02-03 20:00:00,1,68.09
53422,105,1171,10,2030-02-03 21:00:00,1,42.59
53423,145,1310,16,2030-02-03 22:00:00,5,80.9
53424,133,1386,1,2030-02-03 23:00:00,2,39.29
53425,120,1423,18,2030-02-04 00:00:00,1,13.97
53426,145,1249,40,2030-02-04 01:00:00,4,42.95
53427,122,1137,40,2030-02-04 02:00:00,5,47.71
53428,134,1362,39,2030-02-04 03:00:00,5,65.17
53429,101,1402,23,2030-02-04 04:00:00,4,87.33
53430,133,1450,14,2030-02-04 05:00:00,5,36.38
53431,107,1113,22,2030-02-04 06:00:00,3,48.09
53432,133,1483,2,2030-02-04 07:00:00,5,59.82
53433,103,1373,49,2030-02-04 08:00:00,3,20.69
53434,122,1250,38,2030-02-04 09:00:00,4,26.51
53435,145,1455,46,2030-02-04 10:00:00,2,92.16
53436,123,1100,14,2030-02-04 11:00:00,3,43.67
53437,128,1135,1,2030-02-04 12:00:00,1,16.05
53438,123,1256,13,2030-02-04 13:00:00,3,23.09
53439,115,1487,30,2030-02-04 14:00:00,1,92.99
53440,101,1436,21,2030-02-04 15:00:00,2,40.71
53441,129,1450,43,2030-02-04 16:00:00,3,35.29
53442,143,1124,5,2030-02-04 17:00:00,4,76.85
53443,126,1428,19,2030-02-04 18:00:00,5,82.88
53444,110,1031,33,2030-02-04 19:00:00,3,90.05
53445,121,1177,46,2030-02-04 20:00:00,1,56.14
53446,121,1252,4,2030-02-04 21:00:00,4,39.63
53447,128,1228,38,2030-02-04 22:00:00,1,85.02
53448,145,1180,2,2030-02-04 23:00:00,3,98.52
53449,148,1255,9,2030-02-05 00:00:00,2,78.26
53450,136,1252,42,2030-02-05 01:00:00,5,57.77
53451,142,1024,17,2030-02-05 02:00:00,1,52.34
53452,111,1307,28,2030-02-05 03:00:00,5,39.13
53453,138,1141,17,2030-02-05 04:00:00,2,66.34
53454,114,1007,38,2030-02-05 05:00:00,2,83.22
53455,113,1432,24,2030-02-05 06:00:00,5,75.06
53456,131,1111,6,2030-02-05 07:00:00,3,28.3
53457,123,1282,38,2030-02-05 08:00:00,3,16.76
53458,105,1303,4,2030-02-05 09:00:00,3,11.99
53459,125,1169,39,2030-02-05 10:00:00,2,93.22
53460,120,1211,46,2030-02-05 11:00:00,5,48.83
53461,133,1015,17,2030-02-05 12:00:00,5,38.52
53462,136,1146,18,2030-02-05 13:00:00,5,82.87
53463,150,1409,35,2030-02-05 14:00:00,3,22.28
53464,127,1093,19,2030-02-05 15:00:00,4,57.93
53465,130,1173,24,2030-02-05 16:00:00,3,31.34
53466,126,1155,47,2030-02-05 17:00:00,2,44.84
53467,134,1444,40,2030-02-05 18:00:00,4,10.53
53468,105,1233,7,2030-02-05 19:00:00,5,99.5
53469,120,1193,6,2030-02-05 20:00:00,3,50.01
53470,142,1088,9,2030-02-05 21:00:00,2,82.99
53471,147,1418,27,2030-02-05 22:00:00,5,70.5
53472,122,1389,3,2030-02-05 23:00:00,4,40.81
53473,110,1432,21,2030-02-06 00:00:00,5,77.33
53474,126,1001,6,2030-02-06 01:00:00,3,52.29
53475,118,1489,20,2030-02-06 02:00:00,4,23.69
53476,143,1366,45,2030-02-06 03:00:00,4,69.41
53477,150,1059,6,2030-02-06 04:00:00,1,77.55
53478,142,1297,46,2030-02-06 05:00:00,3,29.42
53479,129,1196,46,2030-02-06 06:00:00,5,29.87
53480,148,1233,11,2030-02-06 07:00:00,5,48.02
53481,104,1373,40,2030-02-06 08:00:00,3,15.94
53482,118,1181,43,2030-02-06 09:00:00,2,22.73
53483,118,1325,39,2030-02-06 10:00:00,2,86.57
53484,111,1172,27,2030-02-06 11:00:00,1,86.74
53485,128,1099,19,2030-02-06 12:00:00,4,48.83
53486,128,1102,45,2030-02-06 13:00:00,3,32.65
53487,140,1475,41,2030-02-06 14:00:00,3,74.05
53488,107,1351,19,2030-02-06 15:00:00,2,58.33
53489,144,1342,25,2030-02-06 16:00:00,2,24.11
53490,125,1316,32,2030-02-06 17:00:00,5,36.16
53491,118,1484,26,2030-02-06 18:00:00,2,62.63
53492,124,1070,42,2030-02-06 19:00:00,5,11.94
53493,109,1442,14,2030-02-06 20:00:00,1,18.16
53494,134,1308,7,2030-02-06 21:00:00,2,70.67
53495,119,1062,12,2030-02-06 22:00:00,3,22.06
53496,119,1432,14,2030-02-06 23:00:00,5,98.47
53497,106,1483,36,2030-02-07 00:00:00,2,86.46
53498,109,1309,3,2030-02-07 01:00:00,1,95.48
53499,138,1191,45,2030-02-07 02:00:00,5,19.61
53500,136,1101,49,2030-02-07 03:00:00,4,29.82
53501,144,1277,50,2030-02-07 04:00:00,2,76.35
53502,101,1180,3,2030-02-07 05:00:00,1,46.83
53503,105,1281,47,2030-02-07 06:00:00,5,50.21
53504,148,1449,38,2030-02-07 07:00:00,2,86.39
53505,145,1291,20,2030-02-07 08:00:00,5,32.26
53506,108,1053,41,2030-02-07 09:00:00,5,27.01
53507,140,1344,38,2030-02-07 10:00:00,5,75.31
53508,121,1237,50,2030-02-07 11:00:00,5,52.54
53509,107,1360,29,2030-02-07 12:00:00,4,77.18
53510,128,1197,37,2030-02-07 13:00:00,5,28.58
53511,117,1137,38,2030-02-07 14:00:00,4,87.46
53512,106,1243,46,2030-02-07 15:00:00,4,33.31
53513,147,1303,46,2030-02-07 16:00:00,4,24.33
53514,136,1110,1,2030-02-07 17:00:00,5,47.14
53515,124,1401,13,2030-02-07 18:00:00,3,32.45
53516,142,1387,16,2030-02-07 19:00:00,3,62.95
53517,118,1235,20,2030-02-07 20:00:00,3,78.7
53518,108,1422,29,2030-02-07 21:00:00,3,56.56
53519,109,1227,23,2030-02-07 22:00:00,2,89.37
53520,130,1431,12,2030-02-07 23:00:00,4,67.89
53521,114,1262,36,2030-02-08 00:00:00,1,62.69
53522,108,1237,41,2030-02-08 01:00:00,3,46.69
53523,129,1178,31,2030-02-08 02:00:00,3,51.48
53524,115,1043,30,2030-02-08 03:00:00,1,66.57
53525,149,1117,4,2030-02-08 04:00:00,1,91.98
53526,137,1058,1,2030-02-08 05:00:00,1,87.98
53527,109,1278,43,2030-02-08 06:00:00,3,70.02
53528,114,1367,17,2030-02-08 07:00:00,1,45.62
53529,119,1300,45,2030-02-08 08:00:00,3,67.53
53530,146,1043,28,2030-02-08 09:00:00,4,32.4
53531,146,1358,29,2030-02-08 10:00:00,3,23.89
53532,140,1279,14,2030-02-08 11:00:00,2,27.23
53533,136,1119,8,2030-02-08 12:00:00,1,16.94
53534,108,1265,6,2030-02-08 13:00:00,5,49.56
53535,128,1091,48,2030-02-08 14:00:00,4,24.6
53536,140,1207,30,2030-02-08 15:00:00,5,43.87
53537,132,1221,24,2030-02-08 16:00:00,1,34.69
53538,148,1061,19,2030-02-08 17:00:00,5,51.74
53539,106,1015,44,2030-02-08 18:00:00,4,13.37
53540,120,1171,28,2030-02-08 19:00:00,5,60.41
53541,136,1436,46,2030-02-08 20:00:00,5,51.14
53542,123,1124,47,2030-02-08 21:00:00,1,13.79
53543,102,1455,8,2030-02-08 22:00:00,1,87.98
53544,143,1007,24,2030-02-08 23:00:00,2,60.7
53545,146,1126,20,2030-02-09 00:00:00,2,98.14
53546,126,1112,26,2030-02-09 01:00:00,1,43.18
53547,141,1159,19,2030-02-09 02:00:00,1,81.19
53548,145,1077,5,2030-02-09 03:00:00,5,69.65
53549,114,1230,1,2030-02-09 04:00:00,3,58.69
53550,121,1481,23,2030-02-09 05:00:00,4,92.96
53551,119,1259,45,2030-02-09 06:00:00,1,19.57
53552,108,1154,36,2030-02-09 07:00:00,5,89.25
53553,123,1377,6,2030-02-09 08:00:00,5,93.33
53554,128,1374,24,2030-02-09 09:00:00,2,87.33
53555,109,1143,27,2030-02-09 10:00:00,1,36.53
53556,116,1089,9,2030-02-09 11:00:00,3,98.46
53557,131,1475,7,2030-02-09 12:00:00,3,43.42
53558,127,1120,49,2030-02-09 13:00:00,3,99.78
53559,113,1360,2,2030-02-09 14:00:00,4,34.95
53560,141,1321,10,2030-02-09 15:00:00,3,98.66
53561,111,1016,37,2030-02-09 16:00:00,5,49.05
53562,110,1148,2,2030-02-09 17:00:00,4,42.8
53563,114,1473,43,2030-02-09 18:00:00,1,88.09
53564,106,1453,5,2030-02-09 19:00:00,3,94.89
53565,108,1080,2,2030-02-09 20:00:00,1,75.28
53566,132,1323,21,2030-02-09 21:00:00,3,27.61
53567,132,1300,3,2030-02-09 22:00:00,1,94.31
53568,102,1151,34,2030-02-09 23:00:00,4,33.68
53569,133,1400,29,2030-02-10 00:00:00,1,85.24
53570,123,1362,30,2030-02-10 01:00:00,3,96.06
53571,141,1233,43,2030-02-10 02:00:00,2,56.03
53572,122,1001,9,2030-02-10 03:00:00,5,66.65
53573,103,1084,34,2030-02-10 04:00:00,2,29.25
53574,103,1019,10,2030-02-10 05:00:00,1,80.29
53575,104,1414,1,2030-02-10 06:00:00,1,84.12
53576,115,1140,4,2030-02-10 07:00:00,1,30.28
53577,138,1221,9,2030-02-10 08:00:00,2,39.65
53578,137,1167,37,2030-02-10 09:00:00,5,16.86
53579,143,1277,41,2030-02-10 10:00:00,3,16.42
53580,120,1487,39,2030-02-10 11:00:00,5,56.92
53581,117,1188,33,2030-02-10 12:00:00,3,19.87
53582,131,1141,40,2030-02-10 13:00:00,5,90.46
53583,150,1018,48,2030-02-10 14:00:00,3,86.15
53584,129,1065,9,2030-02-10 15:00:00,1,97.37
53585,111,1320,25,2030-02-10 16:00:00,4,27.61
53586,126,1442,16,2030-02-10 17:00:00,4,21.9
53587,111,1062,41,2030-02-10 18:00:00,3,90.07
53588,149,1097,36,2030-02-10 19:00:00,4,98.36
53589,116,1230,43,2030-02-10 20:00:00,4,61.88
53590,121,1019,18,2030-02-10 21:00:00,2,89.63
53591,122,1088,4,2030-02-10 22:00:00,4,66.77
53592,113,1049,17,2030-02-10 23:00:00,2,96.89
53593,101,1089,6,2030-02-11 00:00:00,2,33.66
53594,101,1312,8,2030-02-11 01:00:00,5,91.58
53595,119,1400,17,2030-02-11 02:00:00,5,81.13
53596,140,1204,32,2030-02-11 03:00:00,3,57.66
53597,148,1450,33,2030-02-11 04:00:00,4,13.33
53598,110,1151,9,2030-02-11 05:00:00,4,41.64
53599,124,1461,48,2030-02-11 06:00:00,1,87.92
53600,109,1306,38,2030-02-11 07:00:00,5,52.74
53601,133,1429,46,2030-02-11 08:00:00,2,98.06
53602,106,1403,39,2030-02-11 09:00:00,3,10.45
53603,141,1021,16,2030-02-11 10:00:00,2,10.76
53604,146,1486,21,2030-02-11 11:00:00,3,86.97
53605,114,1127,2,2030-02-11 12:00:00,4,88.26
53606,136,1421,34,2030-02-11 13:00:00,4,42.08
53607,116,1456,30,2030-02-11 14:00:00,4,46.49
53608,127,1100,43,2030-02-11 15:00:00,5,36.83
53609,110,1039,23,2030-02-11 16:00:00,3,32.66
53610,150,1363,8,2030-02-11 17:00:00,5,78.82
53611,116,1026,22,2030-02-11 18:00:00,1,66.51
53612,133,1184,42,2030-02-11 19:00:00,2,98.65
53613,108,1112,14,2030-02-11 20:00:00,3,10.39
53614,108,1024,14,2030-02-11 21:00:00,3,85.98
53615,117,1163,3,2030-02-11 22:00:00,2,98.13
53616,140,1474,23,2030-02-11 23:00:00,4,15.37
53617,119,1245,3,2030-02-12 00:00:00,1,78.48
53618,135,1249,39,2030-02-12 01:00:00,1,83.61
53619,142,1454,12,2030-02-12 02:00:00,4,39.39
53620,130,1325,16,2030-02-12 03:00:00,1,19.55
53621,117,1099,13,2030-02-12 04:00:00,1,92.68
53622,114,1118,22,2030-02-12 05:00:00,1,48.36
53623,142,1461,48,2030-02-12 06:00:00,3,79.65
53624,136,1149,26,2030-02-12 07:00:00,2,24.44
53625,103,1325,10,2030-02-12 08:00:00,5,75.69
53626,139,1246,9,2030-02-12 09:00:00,1,83.51
53627,130,1074,15,2030-02-12 10:00:00,5,29.54
53628,139,1024,15,2030-02-12 11:00:00,4,79.55
53629,114,1110,22,2030-02-12 12:00:00,2,99.09
53630,106,1451,28,2030-02-12 13:00:00,4,47.75
53631,131,1211,41,2030-02-12 14:00:00,3,75.47
53632,147,1232,30,2030-02-12 15:00:00,2,66.01
53633,135,1336,35,2030-02-12 16:00:00,3,19.23
53634,106,1085,34,2030-02-12 17:00:00,1,67.69
53635,102,1097,15,2030-02-12 18:00:00,2,71.18
53636,103,1349,23,2030-02-12 19:00:00,3,35.81
53637,110,1157,26,2030-02-12 20:00:00,5,21.8
53638,105,1052,24,2030-02-12 21:00:00,2,38.24
53639,127,1107,8,2030-02-12 22:00:00,2,83.82
53640,101,1446,4,2030-02-12 23:00:00,4,78.13
53641,133,1217,24,2030-02-13 00:00:00,3,39.68
53642,136,1172,44,2030-02-13 01:00:00,1,44.6
53643,118,1251,34,2030-02-13 02:00:00,4,76.54
53644,117,1342,38,2030-02-13 03:00:00,3,13.29
53645,132,1288,44,2030-02-13 04:00:00,5,71.99
53646,136,1333,11,2030-02-13 05:00:00,2,47.11
53647,128,1159,3,2030-02-13 06:00:00,1,73.5
53648,115,1087,17,2030-02-13 07:00:00,2,51.72
53649,120,1103,31,2030-02-13 08:00:00,5,33.63
53650,128,1353,45,2030-02-13 09:00:00,1,16.09
53651,105,1296,46,2030-02-13 10:00:00,2,83.15
53652,109,1026,2,2030-02-13 11:00:00,5,70.89
53653,133,1058,28,2030-02-13 12:00:00,3,76.23
53654,142,1237,27,2030-02-13 13:00:00,4,53.79
53655,117,1162,35,2030-02-13 14:00:00,3,62.56
53656,114,1388,31,2030-02-13 15:00:00,3,82.18
53657,123,1035,32,2030-02-13 16:00:00,2,53.4
53658,122,1079,20,2030-02-13 17:00:00,4,49.7
53659,137,1014,44,2030-02-13 18:00:00,3,80.71
53660,136,1397,13,2030-02-13 19:00:00,4,58.74
53661,146,1416,33,2030-02-13 20:00:00,2,98.47
53662,149,1028,16,2030-02-13 21:00:00,3,42.07
53663,124,1170,25,2030-02-13 22:00:00,5,72.37
53664,145,1118,41,2030-02-13 23:00:00,4,92.88
53665,126,1381,1,2030-02-14 00:00:00,1,49.56
53666,145,1192,41,2030-02-14 01:00:00,5,50.08
53667,140,1243,5,2030-02-14 02:00:00,3,45.25
53668,131,1304,36,2030-02-14 03:00:00,4,32.0
53669,143,1079,42,2030-02-14 04:00:00,4,17.88
53670,144,1404,30,2030-02-14 05:00:00,3,19.32
53671,102,1177,19,2030-02-14 06:00:00,1,41.31
53672,145,1162,48,2030-02-14 07:00:00,5,24.76
53673,147,1121,36,2030-02-14 08:00:00,4,35.59
53674,121,1265,24,2030-02-14 09:00:00,4,68.7
53675,118,1342,48,2030-02-14 10:00:00,3,99.8
53676,115,1493,20,2030-02-14 11:00:00,5,50.93
53677,138,1068,46,2030-02-14 12:00:00,5,15.59
53678,142,1293,26,2030-02-14 13:00:00,4,92.79
53679,118,1176,47,2030-02-14 14:00:00,2,56.37
53680,116,1217,40,2030-02-14 15:00:00,4,49.63
53681,149,1345,5,2030-02-14 16:00:00,1,38.83
53682,148,1001,35,2030-02-14 17:00:00,5,58.88
53683,121,1416,50,2030-02-14 18:00:00,1,65.89
53684,107,1314,15,2030-02-14 19:00:00,1,13.77
53685,120,1054,23,2030-02-14 20:00:00,3,13.09
53686,135,1351,10,2030-02-14 21:00:00,5,14.4
53687,125,1307,47,2030-02-14 22:00:00,5,63.28
53688,150,1134,36,2030-02-14 23:00:00,3,98.22
53689,150,1156,1,2030-02-15 00:00:00,3,51.9
53690,124,1016,23,2030-02-15 01:00:00,1,83.42
53691,120,1094,1,2030-02-15 02:00:00,2,95.99
53692,149,1092,37,2030-02-15 03:00:00,1,38.66
53693,106,1123,25,2030-02-15 04:00:00,5,85.33
53694,139,1076,15,2030-02-15 05:00:00,4,76.02
53695,115,1070,19,2030-02-15 06:00:00,1,92.05
53696,101,1392,11,2030-02-15 07:00:00,2,15.67
53697,104,1086,25,2030-02-15 08:00:00,2,79.35
53698,119,1096,19,2030-02-15 09:00:00,2,45.78
53699,128,1150,29,2030-02-15 10:00:00,4,54.16
53700,134,1384,14,2030-02-15 11:00:00,1,74.32
53701,117,1429,41,2030-02-15 12:00:00,3,65.89
53702,125,1322,2,2030-02-15 13:00:00,3,27.08
53703,119,1226,22,2030-02-15 14:00:00,4,10.22
53704,109,1017,10,2030-02-15 15:00:00,4,13.6
53705,130,1127,18,2030-02-15 16:00:00,5,39.93
53706,130,1297,11,2030-02-15 17:00:00,3,97.25
53707,133,1420,38,2030-02-15 18:00:00,5,87.66
53708,121,1179,36,2030-02-15 19:00:00,4,45.77
53709,116,1449,20,2030-02-15 20:00:00,5,11.82
53710,104,1145,45,2030-02-15 21:00:00,5,86.73
53711,128,1450,45,2030-02-15 22:00:00,4,97.38
53712,132,1401,11,2030-02-15 23:00:00,5,83.12
53713,142,1402,17,2030-02-16 00:00:00,1,66.41
53714,125,1078,9,2030-02-16 01:00:00,1,20.64
53715,118,1197,36,2030-02-16 02:00:00,5,71.28
53716,124,1110,22,2030-02-16 03:00:00,1,82.3
53717,104,1241,45,2030-02-16 04:00:00,4,42.51
53718,115,1046,9,2030-02-16 05:00:00,3,34.92
53719,116,1178,45,2030-02-16 06:00:00,5,91.04
53720,104,1318,11,2030-02-16 07:00:00,1,90.58
53721,123,1358,45,2030-02-16 08:00:00,5,46.43
53722,115,1316,4,2030-02-16 09:00:00,5,44.4
53723,143,1491,20,2030-02-16 10:00:00,4,83.07
53724,144,1059,25,2030-02-16 11:00:00,2,97.72
53725,109,1184,29,2030-02-16 12:00:00,4,98.83
53726,139,1449,30,2030-02-16 13:00:00,3,64.38
53727,111,1297,49,2030-02-16 14:00:00,3,68.16
53728,145,1066,34,2030-02-16 15:00:00,3,41.07
53729,105,1453,38,2030-02-16 16:00:00,3,86.86
53730,117,1458,18,2030-02-16 17:00:00,4,82.75
53731,147,1368,6,2030-02-16 18:00:00,5,24.76
53732,146,1039,24,2030-02-16 19:00:00,4,20.13
53733,149,1026,41,2030-02-16 20:00:00,5,27.47
53734,102,1031,10,2030-02-16 21:00:00,4,90.05
53735,146,1150,8,2030-02-16 22:00:00,3,36.15
